starttime	seconds	ctime	dtime	ttime	wait
Thu Jan 06 20:52:21 2022	1641498741	4	4	8	2
Thu Jan 06 20:52:21 2022	1641498741	5	3	8	2
Thu Jan 06 20:52:21 2022	1641498741	3	5	8	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	8	5
Thu Jan 06 20:52:21 2022	1641498741	6	2	8	1
Thu Jan 06 20:52:21 2022	1641498741	3	6	8	5
Thu Jan 06 20:52:21 2022	1641498741	3	5	8	2
Thu Jan 06 20:52:21 2022	1641498741	4	4	8	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	8	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	8	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	8	3
Thu Jan 06 20:52:21 2022	1641498741	3	5	8	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	8	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	8	4
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	2	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	1	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	5	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	2	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	6
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	3
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	7	2	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	8	9	6
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	7	2	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	6
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	9	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	0	9	9	8
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	1	9	9	7
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	2	9	2
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	6	9	4
Thu Jan 06 20:52:21 2022	1641498741	2	8	9	6
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	0	9	9	8
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	6
Thu Jan 06 20:52:21 2022	1641498741	2	8	9	7
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	1	9	9	8
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	6	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	3	7	9	4
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	4
Thu Jan 06 20:52:21 2022	1641498741	1	8	9	6
Thu Jan 06 20:52:21 2022	1641498741	5	5	9	3
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	9	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	9	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	9	2
Thu Jan 06 20:52:21 2022	1641498741	4	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	9	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	0	9	10	8
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	0	9	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	5	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	2
Thu Jan 06 20:52:21 2022	1641498741	0	9	10	8
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	7
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	4	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	0	9	10	8
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	1
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	3
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	6
Thu Jan 06 20:52:21 2022	1641498741	3	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	6
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	7
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	2	8	10	6
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	6
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	5
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	4	6	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	7	10	6
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	7	3	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	3
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	5
Thu Jan 06 20:52:21 2022	1641498741	6	4	10	4
Thu Jan 06 20:52:21 2022	1641498741	3	8	10	7
Thu Jan 06 20:52:21 2022	1641498741	5	5	10	4
Thu Jan 06 20:52:21 2022	1641498741	5	6	10	2
Thu Jan 06 20:52:21 2022	1641498741	6	5	10	3
